Idiom,Sense,Idiomatic_Sent,Literal_Sent,Idiomatic_Label,Literal_Label
at the drop of a hat, without delay,I 'd quit my job at the drop of a hat if I did n't have a family to support .,I 'd quit my job without hesitation if I did n't have a family to support .,O O O O O B I I I O I O O O O O O O O O O,O O O O O B I O O O O O O O O O O
at the drop of a hat,without any planning and for no obvious reason,That girl is so emotional ; she 'll start crying at the drop of a hat . '',That girl is so emotional ; she 'll start crying for no reason . '',O O O O O O O O O O B I I I I I O O,O O O O O O O O O O B I I O O
at the drop of a hat,without any planning and for no obvious reason,I ca n't divorce her at the drop of a hat .,I ca n't divorce her for no reason .,O O O O O B I I I I I O,O O O O O B I I O
long in the tooth,To get too old for something,He is too long in the tooth to be working with 18 year old paired opposite him in movies .,He is too old to be working with 18 year old paired opposite him in movies .,O O O B O I I O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O
long in the tooth,To get too old for something,They could go to the museum since they are too long in the teeth to go to a discotheque .,They could go to the museum since they are too old to go to a discotheque .,O O O O O O O O O O B I O I O O O O O O,O O O O O O O O O O B O O O O O O
long in the tooth,To get too old for something,"Although long in the tooth now , my granny has some fascinating stories to tell us .","Although old , my granny has some fascinating stories to tell us .",O B I I I I O O O O O O O O O O O,O B O O O O O O O O O O O
once in a blue moon,something that happens very rarely,The earthquake hits once in a blue moon in this part of the earth .,The earthquake hits once in a while in this part of the earth .,O O O O O O B I O O O O O O O,O O O O O O B O O O O O O O
once in a blue moon,something that happens very rarely,"I do n't know why she bought that music system , which she only uses once in a blue moon .","I do n't know why she bought that music system , which she only uses very rarely .",O O O O O O O O O O O O O O O B I I I I O,O O O O O O O O O O O O O O O B I O
once in a blue moon,something that happens very rarely,"Although I trust in God , I visit a temple only once in a blue moon . '","Although I trust in God , I visit a temple only occasionally . '",O O O O O O O O O O O B O O I I O O,O O O O O O O O O O O B O O
a burnt child dreads the fire,everyone avoids repeating a hurting experience again in life,I always prefer to keep a fire extinguisher at home once I have seen a fire caught in my office as a burnt child dreads the fire .,I always prefer to keep a fire extinguisher at home once I have seen a fire caught in my office because I am more cautious after having experienced a fire .,O O O O O O O O O O O O O O O O O O O O B O I I I I O O,O O O O O O O O O O O O O O O O O O O O B O I I I I I I O O O
a burnt child dreads the fire,everyone avoids repeating a hurting experience again in life,He was wary of new marriage after his divorce because a burnt child dreads the fire .,He was wary of new marriage after his divorce because he did not want to feel the same pain as before .,O O O O O O O O O O B I I I O I O,O O O O O O O O O O B I I I I I O I I I I O
a burnt child dreads the fire,everyone avoids repeating a hurting experience again in life,A burnt child dreads the fire so I hate dogs now .,I hate dogs now because of this bad experience .,B I I I I I I O O O O O,O O O O B I I I I O
kill time,to wait for something by doing something or nothing,The team was killing time at the stadium before it was their turn to play .,The team was passing time at the stadium before it was their turn to play .,O O O B O O O O O O O O O O O O,O O O B O O O O O O O O O O O O
kill time,to wait for something by doing something or nothing,She intends to kill as much time as possible before her parents get serious and start finding a groom for her .,She intends to waste as much time as possible before her parents get serious and start finding a groom for her .,O O O B O O O O O O O O O O O O O O O O O O,O O O B O O O O O O O O O O O O O O O O O O
kill time,to wait for something by doing something or nothing,I am not going to kill time while he is out there getting all the real contracts and work assignments .,I am not going to sit and wait while he is out there getting all the real contracts and work assignments .,O O O O O B I O O O O O O O O O O O O O O,O O O O O B O I O O O O O O O O O O O O O O
kill time,to wait for something by doing something or nothing,He loves to kill time in the afternoon while his parents are at work .,He loves to waste time in the afternoon while his parents are at work .,O O O B O O O O O O O O O O O,O O O B O O O O O O O O O O O
kill time,to wait for something by doing something or nothing,Can I kill time at your place while my wife is away ? ',Can I pass time at your place while my wife is away ? ',O O B O O O O O O O O O O O,O O B O O O O O O O O O O O
suited and booted,well dressed,The party was all suited and booted to go out tonight but then the weather caught on and everything had to be cancelled .,The party got well dressed to go out tonight but then the weather caught on and everything had to be cancelled .,O O B I I O I O O O O O O O O O O O O O O O O O,O O B I I O O O O O O O O O O O O O O O O O
suited and booted,well dressed,He had make a real attempt to suit and boot when he had made up his mind to propose to her .,He had made a real attempt to dress well when he had made up his mind to propose to her .,O O B O O O O I I I O O O O O O O O O O O O,O O O O O O O B I O O O O O O O O O O O O
suited and booted,well dressed,I remember the balls that your father took me to when we were young and He would be all suited and booted .,I remember the balls that your father took me to when we were young and He would be all formally dressed .,O O O O O O O O O O O O O O O O O O O B O I O,O O O O O O O O O O O O O O O O O O O B I O
suited and booted,well dressed,The fact that you are suited and booted does not make you any less of a hooligan .,The fact that you are well dressed does not make you any less of a hooligan .,O O O O O B I I O O O O O O O O O O,O O O O O B I O O O O O O O O O O
roll the dice,to gamble or take a chance on something or someone,The bartender decided to roll the dice and use rum for the cocktail since they were out of gin .,The bartender decided to try his luck and use rum for the cocktail since they were out of gin .,O O O O B O I O O O O O O O O O O O O O,O O O O B I I O O O O O O O O O O O O O
roll the dice,to gamble or take a chance on something or someone,Mary finally deciding to date Leon was her ultimately rolling the dice .,Mary finally deciding to date Leon was her ultimately taking a chance .,O O O O O O O O O B I I O,O O O O O O O O O B I I O
roll the dice,to gamble or take a chance on something or someone,It 's easier for most people to choose something they are familiar with rather than rolling the dice with something totally new to them . '',It 's easier for most people to choose something they are familiar with rather than taking a chance on something totally new to them . '',O O O O O O O O O O O O O O O B I I O O O O O O O O,O O O O O O O O O O O O O O O B I I I O O O O O O O
on a roll,having a long period of success or good fortune,I am going to bet on the hockey tonight and Our team has been on a roll this season .,I am going to bet on the hockey tonight and Our team has been in good fortune this season .,O O O O O O O O O O O O O O O B I O O O,O O O O O O O O O O O O O O B I I O O O
on a roll,having a long period of success or good fortune,I do n't want to go out tonight and I am on a roll with my latest paper and do n't want to lose momentum .,I do n't want to go out tonight and I am making a lot of progress with my latest paper and do n't want to lose momentum .,O O O O O O O O O O O B O I O O O O O O O O O O O O,O O O O O O O O O O O B O I I I O O O O O O O O O O O O
on a roll,having a long period of success or good fortune,The stock market is on a roll at the moment and You need to invest before it turns .,The stock market is in a long period of success at the moment and You need to invest before it turns .,O O O O B O I O O O O O O O O O O O O,O O O O B O I I I I O O O O O O O O O O O O
cold feet,to hesitate a lot,"The burglar has got cold feet , when the dog started barking .","The burglar hesitated , when the dog started barking .",O O B I I I O O O O O O O,O O B O O O O O O O
cold feet,to hesitate a lot,Veronica gets cold feet once again about going on a trip to Europe .,Veronica hesitates once again about going on a trip to Europe .,O B I I O O O O O O O O O O,O B O O O O O O O O O O
cold feet,to hesitate a lot,Peter is getting cold feet about helping investigation agencies - it,Peter is getting hesitant about helping investigation agencies - it,O O O B I O O O O O O,O O O B O O O O O O
come across,appear,I came across this very wise man who told me more about myself than anyone knew about .,I stumbled upon this very wise man who told me more about myself than anyone knew about .,O B I O O O O O O O O O O O O O O O,O B I O O O O O O O O O O O O O O O
come across,appear,I am coming across such an issue after a very long time .,I am experiencing an issue after a very long time .,O O B I I O O O O O O O O,O O B O O O O O O O O
come across,appear,Have you come across such arrogant behaviour ever in your life ?,Have you encountered such arrogant behaviour ever in your life ?,O O B I O O O O O O O O,O O B O O O O O O O O
come across,appear,My mother came across this ancient recipe from my grandmother 's things and decided to give it a go .,My mother found this ancient recipe from my grandmother 's things and decided to give it a go .,O O B I O O O O O O O O O O O O O O O O,O O B O O O O O O O O O O O O O O O O
come across,appear,She should have come across his affair much sooner .,She should have found out about his affair much sooner .,O O O B I O O O O O,O O O B I I O O O O O
follow by,come next in time or sequence,The presentation will be followed by high tea and snacks for all the employees present .,The presentation will be succeeded by high tea and snacks for all the employees present .,O O O O B O O O O O O O O O O O,O O O O B O O O O O O O O O O O
follow by,go behind somebody,She is followed by thousands of people on Twitter and Instagram because of her invigorating posts and striking pictures .,She is followed by thousands of people on Twitter and Instagram because of her invigorating posts and striking pictures .,O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O
follow by,go behind somebody,I 'd like people to follow by example and hence the top management has to be absolutely flawless .,I 'd like people to learn by example and hence the top management has to be absolutely flawless .,O O O O O B O O O O O O O O O O O O O,O O O O O B O O O O O O O O O O O O O
follow by,come next in time or sequence,The meeting was adjourned followed by the staff gathering at her desk to find out what happened .,The meeting was adjourned succeeded by the staff gathering at her desk to find out what happened .,O O O O B O O O O O O O O O O O O O,O O O O B O O O O O O O O O O O O O
follow by,come next in time or sequence,The court decision was followed by an immediate incarceration of the accused .,The court decision was succeded by an immediate incarceration of the accused .,O O O O B O O O O O O O O,O O O O B O O O O O O O O
follow by,come next in time or sequence,The wedding rituals were followed byThe repair work was followed by a really large bill .,The wedding rituals were succeeded by the repair work was followed by a really large bill .,O O O O O B O O O O O O O O O O,O O O O B O I O O O O O O O O O O
follow by,go behind somebody,It is nice to be followed by so many people on social media . ',It is nice to have so many people following me on social media . ',O O O O B I I O O O O O O O O,O O O O B O O O I I O O O O O
follow by,go behind somebody,His teachings were not followed by many people .,Not many people went behind his teachings .,B O I I I I O O O,B O O I I I O O
follow by,go behind somebody,"On the way home , the politician was followed by two bodyguards .","Oh the way home , two bodyguards went behind the politician .",B O O O O O O I I I O O O,B O O O O O O I I O O O
dog days,the hottest days of the year,"During the dog days of summer , people prefer to remain indoors and go out as little as possible .","During the hot , sultry days of summer , people prefer to remain indoors and go out as little as possible .",O O B O O O O O O O O O O O O O O O O O,O O B O I O O O O O O O O O O O O O O O O O
dog days,the hottest days of the year,It is advisable to drink lots of water and eat food that cools you down during the dog days of summer .,"It is advisable to drink lots of water and eat food that cools you down during the hot , sultry days of summer .",O O O O O O O O O O O O O O O O O B O O O O,O O O O O O O O O O O O O O O O O B I I O O O O
dog days,the hottest days of the year,We do n't expect much of the repair work to be done during the dog days of summer .,We do n't expect much of the repair work to be done during the hottest days of summer .,O O O O O O O O O O O O O O B O O O O,O O O O O O O O O O O O O O B O O O O
dog days,the hottest days of the year,"During the dog days of summer , I always plan a long vacation to the cooler climes of the mountains .","During the hot , sultry days of summer , I always plan a long vacation to the cooler climes of the mountains .",O O B O O O O O O O O O O O O O O O O O O,O O B O I O O O O O O O O O O O O O O O O O O
put a sock in it,to not say anything,The teacher had asked the student to be quiet several times but he was still talking and She got angry and asked him to put a sock in it .,The teacher had asked the student to be quiet several times but he was still talking and She got angry and asked him to keep quiet .,O O O O O O O O O O O O O O O O O O O O O O O O B I I I I O,O O O O O O O O O O O O O O O O O O O O O O O O B O O
put a sock in it,to not say anything,I am going to put a sock in it until things are more finalized .,I am going to not say anything until things are more finalized .,O O O O B I I I I O O O O O O,O O O O B I I O O O O O O
put a sock in it,to not say anything,My granddaughter has a lot to say at all times and just can not put a sock in it .,My granddaughter has a lot to say at all times and just can not shut up .,O O O O O O O O O O O O O O B O I I I O,O O O O O O O O O O O O O O B I O
put a sock in it,to not say anything,The children immediately put a sock in it when it is time for their father to come home .,The children immediately shut up when it is time for their father to come home .,O O O B I I I O O O O O O O O O O O O,O O O B I O O O O O O O O O O O
put a sock in it,to not say anything,The maid had put a sock in it while doing the dishes because her employer was asleep on the sofa and could have gotten disturbed .,The maid had kept quiet while doing the dishes because her employer was asleep on the sofa and could have gotten disturbed .,O O O B I I I I O O O O O O O O O O O O O O O O O O,O O O B I O O O O O O O O O O O O O O O O O O
on the mend,to be getting better after an illness or after a difficult period,After a long illness he is finally on the mend .,After a long illness he is finally improving .,O O O O O O O B I I O,O O O O O O O B O
on the mend,to be getting better after an illness or after a difficult period,After weeks of being in bed with the flu I am now on the mend .,After weeks of being in bed with the flu I am now getting better .,O O O O O O O O O O O O B O I O,O O O O O O O O O O O O B I O
on the mend,to be getting better after an illness or after a difficult period,Their friendship went through a tough time but it is on the mend now .,Their friendship went through a tough time but it is improving now .,O O O O O O O O O O B I I O O,O O O O O O O O O O B O O
on the mend,to be getting better after an illness or after a difficult period,Their marriage was in trouble for a while but they have been working on it and It seems that it is on the mend .,Their marriage was in trouble for a while but they have been working on it and It seems that it is improving .,O O O O O O O O O O O O O O O O O O O O O O B I O,O O O O O O O O O O O O O O O O O O O O O B O
have no business,to do something that you should not be doing,After all of the mistakes that you have made you have no business getting involved in my problems .,After all of the mistakes that you have made you have no reason to get involved in my problems .,O O O O O O O O O O O O B I O O O O O,O O O O O O O O O O O O B I I O O O O O
have no business,to do something that you should not be doing,You have no business walking around this neighbourhood at night and I am phoning the police .,You have no reason to walk around this neighbourhood at night and I am phoning the police .,O O O B I O O O O O O O O O O O O,O O O B I I O O O O O O O O O O O O
have no business,to insert yourself in a situation that has nothing to do with you,Pamela had no business meeting up with your husband to solve your marital issues - this should be only between you and your husband .,Pamela had no reason to meeting up with your husband to solve your marital issues - this should be only between you and your husband .,O O O B O O O O O O O O O O O O O O O O O O O O O,O O O B O O O O O O O O O O O O O O O O O O O O O O
have no business,to insert yourself in a situation that has nothing to do with you,You are not his therapist - you have no business helping him through his issues right now .,You are not his therapist - you can not help him through his issues right now .,O O O O O O O B I I I O O O O O O O,O O O O O O O B O I O O O O O O O
have no business,to have no right to be somewhere ,You have no business coming to my office and We will deal with this situation when I get home . ',You have no reason to come to my office and We will deal with this situation when I get home . ',O O O B I O O O O O O O O O O O O O O O O,O O O B O I O O O O O O O O O O O O O O O O
keen as mustard,Very excited and enthusiastic,Little kids are always as keen as mustard to learn new things around them .,Little kids are always enthusiastic to learn new things around them .,O O O O B I I I O O O O O O O,O O O O B O O O O O O O
keen as mustard,Very excited and enthusiastic,The class was as keen as mustard to begin the 4 day trip .,The class was excited to begin the 4 day trip .,O O O B I I I O O O O O O O,O O O B O O O O O O O
keen as mustard,Very excited and enthusiastic,She went to Europe for a vacation and came home as keen as mustard to go back .,She went to Europe for a vacation and came home hoping to go back .,O O O O O O O O O O B I I I O O O O,O O O O O O O O O O B O O O O
keen as mustard,Very excited and enthusiastic,Why you are as keen as mustard to open my parcel ? .,Why you are so eager to open my parcel ? .,O O O B I I I O O O O O O,O O O B I O O O O O O
in a trice,very quickly,"I will be there in a trice , stop calling me so often .","I will be there in a moment , stop calling me so often .",O O O O O O B O O O O O O O,O O O O O O B O O O O O O O
in a trice,very quickly,The company shut down in a trice so nobody even had a chance to understand what happened before the owners packed up and left .,The company shut down instantly so nobody even had a chance to understand what happened before the owners packed up and left .,O O O O B O I O O O O O O O O O O O O O O O O O O,O O O O B O O O O O O O O O O O O O O O O O O
in a trice,very quickly,He was one of the richest men in the region but it all got over in a trice when his father was arrested .,He was one of the richest men in the region but his fortune did n't last long when his father was arrested .,O O O O O O O O O O O B I I I O I I O O O O O O,O O O O O O O O O O O O B I I I I O O O O O O
in a trice,very quickly,The most interesting part of the play got over in a trice .,The most interesting part of the play got over in a hurry .,O O O O O O O O O O O B O,O O O O O O O O O O O B O
under the radar,something that is yet to be found,"Prior to the album Trilogy , songs by the TheWeeknd , were pretty much under the radar .","Prior to the album Trilogy , songs by the TheWeeknd , were pretty much unpopular .",O O O O O O O O O O O O O O B O I O,O O O O O O O O O O O O O O B O
under the radar,to do something secretly,"Jackson did n't want his boss to find out he was searching for another job , so , he did everything under the radar .","Jackson did n't want his boss to find out he was searching for another job , so , he did everything secretly .",O O O O O O O O O O O O O O O O O O O O O B I I O,O O O O O O O O O O O O O O O O O O O O O B O
under the radar,avoiding unnecessary attention,why is the band staying under the radar now ?,why is the band staying hidden now ?,O O O O O B O I O O,O O O O O B O O
under the radar,something that is yet to be found,How can such a serious error remain under the radar of the inspectors ?,How can such a serious error remain undiscovered by the inspectors ?,O O O O O O O B O I I O O O,O O O O O O O B I O O O
under the radar,avoiding unnecessary attention,I have n't seen my close friend in the last 3 months - he is staying under the radar,I have n't seen my close friend in the last 3 months - he is staying hidden,O O O O O O O O O O O O O O O O B O I,O O O O O O O O O O O O O O O O B
blow cover,to reveal the true identity,The custom 's officer recognised the man from a wanted poster and blew his cover right out .,The custom 's officer recognised the man from a wanted poster and gave up his identity right out .,O O O O O O O O O O O O B O I O O O,O O O O O O O O O O O O B I O I O O O
blow cover,to reveal a secret,She did not intend to blow his cover but then her habit of blabbering did not help .,She did not intend to reveal his identity but then her habit of blabbering did not help .,O O O O O B O I O O O O O O O O O O,O O O O O B O I O O O O O O O O O O
blow cover,to reveal a secret,I bought some gold under the pretext of going shopping for clothes but my toddle blew my cover in front of my in-laws .,I bought some gold under the pretext of going shopping for clothes but my toddle gave me up in front of my in-laws .,O O O O O O O O O O O O O O O B O I O O O O O O,O O O O O O O O O O O O O O O B I I O O O O O O
blow cover,to reveal a secret,I told him everything and he blew my cover .,I told him my secrets and he revealed my secrets .,O O O B O O I O I O,O O O O B O O I O I O
blow cover,to reveal the true identity,The new government regulation is intended to blow the cover of the people who hoard money .,The new government regulation is intended to reveal people who hoard money .,O O O O O O O B I I I I O O O O O,O O O O O O O B O O O O O
blow cover,to reveal the true identity,The lawyer blew the criminal 's cover in quite an interesting manner .,The lawyer revealed the criminal 's identity in quite an interesting manner .,O O B O O O I O O O O O O,O O B O O O I O O O O O O
blow cover,to reveal a secret,The multilevel marketing company 's cover was blown when the journalist interviewed its top management .,The multilevel marketing company 's identity was revealed when the journalist interviewed its top management .,O O O O O B O I O O O O O O O O,O O O O O B O I O O O O O O O O
blow cover,to reveal the true identity,"Although he has been a spy for many years , his cover was blown in this operation and hence he got caught .","Although he has been a spy for many years , his identity was spoiled in this operation and hence he got caught .",O O O O O O O O O O O B O I O O O O O O O O O,O O O O O O O O O O O B O I O O O O O O O O O
blow cover,to reveal the true identity,The burglar came to the marriage in a gentleman 's dress and hoped no one would blow his cover .,The burglar came to the marriage in a gentleman 's dress and hoped no one would inadvertently give up his cover .,O O O O O O O O O O O O O O O O B O O O,O O O O O O O O O O O O O O O O B I I O O O
mind your own beeswax,to rudely ask others to stay out of our personal matters,I really wish he would mind his own beeswax and stop asking about my salary .,I really wish he would keep to himself and stop asking about my salary .,O O O O O B I I I O O O O O O O,O O O O O B I I O O O O O O O
mind your own beeswax,to rudely ask others to stay out of our personal matters,I would like you to mind your own beeswax because ; I am tired of your suggestions .,I would like you to mind your own business because ; I am tired of your suggestions .,O O O O O O O O B O O O O O O O O O,O O O O O O O O B O O O O O O O O O
mind your own beeswax,to rudely ask others to stay out of our personal matters,I really wish she would mind her own beeswax and stop discussing my finances .,I really wish she would mind her own business and stop discussing my finances .,O O O O O O O O B O O O O O O,O O O O O O O O B O O O O O O
over and out,when something has come to an end,Over and out .,That is all .,B I I O,B I I O
over and out,when something has come to an end,Cassette player 's era was over and out when Compact Disk arrived in market .,Cassette player 's era was over when Compact Disk arrived in market .,O O O O O O B I O O O O O O O,O O O O O O O O O O O O O
over and out,when something has come to an end,"I am done talking , over and out .","I am done talking , that is all .",O O O O O B I I O,O O O O O B I I O
puppy love,"a young person’s romantic love for someone, which other people do not think is serious","Most teenagers are quick to fall in love and expect it to last a lifetime , but of course it is puppy love and they soon fall out of it .","Most teenagers are quick to fall in love and expect it to last a lifetime , but of course it is a mild infatuation , or a crush , and they soon fall out of it .",O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O B I O I O I O O O O O O O O O
puppy love,"a young person’s romantic love for someone, which other people do not think is serious","When Beth fell in love with Joe at a young age , she was sure that she would marry him , but now she realizes that it was just puppy love and has moved on .","When Beth fell in love with Joe at a young age , she was sure that she would marry him , but now she realizes that it was just infatuation and has moved on .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O
puppy love,"a young person’s romantic love for someone, which other people do not think is serious","I think Pam and Sid are the cutest young couple in town and although it might be just puppy love , they look wonderful together .","I think Pam and Sid are the cutest young couple in town and although it might be just adolescent love that is not expected to last , they look wonderful together .",O O O O O O O O O O O O O O O O O O B O O O O O O O,O O O O O O O O O O O O O O O O O O B O I I I I I I O O O O O O
puppy love,"a young person’s romantic love for someone, which other people do not think is serious","They do make a nice couple , but do you think they would really last together or is it just puppy love ?","They do make a nice couple , but do you think they would really last together or is it just temporary infatuation of a teenager ?",O O O O O O O O O O O O O O O O O O O O B I O,O O O O O O O O O O O O O O O O O O O O B I I O I O
man's best friend,"It refers to animals that are of use to human beings, mostly used to address dogs.",When his dog died he cried for many days in the memory of his only best friend .,When his dog died he cried for many days in the memory of his loyal animal .,O O O O O O O O O O O O O O B I I O,O O O O O O O O O O O O O O B I O
man's best friend,"It refers to animals that are of use to human beings, mostly used to address dogs.",Man 's best friend is the best sidekick to have around .,A loyal dog is the best sidekick to have around .,B I O I O O O O O O O O,B I I O O O O O O O O
man's best friend,"It refers to animals that are of use to human beings, mostly used to address dogs.",Humans have found many uses for man 's best friend over the years .,Humans have found many uses for dogs over the years .,O O O O O O B I I I O O O O,O O O O O O B O O O O
and so on,used at the end of a list to indicate that there are other items that can still be added,"I enjoy outdoor sports like swimming , surfing , hiking and so on .","I enjoy outdoor sports like swimming , surfing , hiking and others .",O O O O O O O O O O O B I O,O O O O O O O O O O O B O
and so on,used at the end of a list to indicate that there are other items that can still be added,"'We 'll See , ' Trump Says on North Korea and And Iran and And Nafta and And So On .","'We 'll See , ' Trump Says on North Korea and And Iran and And Nafta and And many other things .",O O O O O O O O O O O O O O O O O O B I O,O O O O O O O O O O O O O O O O O O B I I O
and so on,used at the end of a list to indicate that there are other items that can still be added,"I like reading books like Jane Austen , Charlotte Bronte and so on .","I like reading books like Jane Austen , Charlotte Bronte and similar authors .",O O O O O O O O O O O B I O,O O O O O O O O O O O B I O
and so on,used at the end of a list to indicate that there are other items that can still be added,"He enjoys traveling to exotic locations like Thailand , Morocco , Vietnam and so on .","He enjoys traveling to exotic locations like Thailand , Morocco , Vietnam and other places like that .",O O O O O O O O O O O O O B I O,O O O O O O O O O O O O O B I O I O
and so on,used at the end of a list to indicate that there are other items that can still be added,"I have to pack , clean up , sell the house and so on before we can move to a new country .","I have to pack , clean up , sell the house and do some other things before we can move to a new country .",O O O O O O O O O O O O B I O O O O O O O O O,O O O O O O O O O O O O B I I I O O O O O O O O O
the bigger they are the harder they fall,to fail according to the size of the venture,The prime minister probably realizes that the bigger they are the harder they fall .,The prime minister probably realizes that because he is so powerful his downfall will be greater .,O O O O O O B I I I I I I I O,O O O O O O B I I I I I I I I I O
the bigger they are the harder they fall,to fail according to the size of the venture,"I know that within the criminal world , the bigger they are the harder they fall .","I know that within the criminal world , the larger the criminal the harder the punishment .",O O O O O O O O O B I I O O I I O,O O O O O O O O O B O O O O O I O
the bigger they are the harder they fall,to fail according to the size of the venture,She is quite aware of the fact that the bigger they are the harder they fall .,She is quite aware of the fact the more money she has the more it could fail .,O O O O O O O B O I I I O I I I O,O O O O O O O O B I I I O I I I I O
the bigger they are the harder they fall,to fail according to the size of the venture,"This European country has seen some amazing times but then the bigger they are the harder they fall , they are now running off the alms that the rest of the European Union are willing to provide to them .","This European country has seen some amazing times but then the more successful they are the more they suffer , they are now running off the alms that the rest of the European Union are willing to provide to them .",O O O O O O O O O O O B O O O I O I O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O B I O O O I O I O O O O O O O O O O O O O O O O O O O O O O
hit the books,to study very hard,"I have an exam tomorrow , I need to hit the books tonight .","I have an exam tomorrow , I need to study tonight .",O O O O O O O O O B I I O O,O O O O O O O O O B O O
hit the books,to study very hard,"The exams are only a month away , if you do n't hit the books now , you 'll surely fail .","The exams are only a month away , if you do n't study now , you 'll surely fail .",O O O O O O O O O O O O B I I O O O O O O O,O O O O O O O O O O O O B O O O O O O O
hit the books,to study very hard,Its time to turn off the computer and hit the books .,Its time to turn off the computer and start studying hard .,O O O O O O O O B O I O,O O O O O O O O B I I O
hit the books,to study very hard,"I 've had enough of time wasting and I 'm going to hit the books from today , else I wo n't clear the test .","I 've had enough of time wasting and I 'm going to study today , else I wo n't clear the test .",O O O O O O O O O O O O B O I I O O O O O O O O O O,O O O O O O O O O O O O B O O O O O O O O O O
hit the books,to study very hard,I 'll go to the library and hit the books to see what I can find there .,I 'll go to the library and read some books to see what I can find there .,O O O O O O O B O O O O O O O O O O,O O O O O O O B I O O O O O O O O O
hit the books,to study very hard,Why do n't you hit the books to find out more about that subject ?,Why do n't you read books to find out more about that subject ?,O O O O B I O O O O O O O O O,O O O O B O O O O O O O O O
hit the books,to study very hard,Whenever I feel bored a bit - I often hit the books .,Whenever I feel bored a bit - I often study .,O O O O O O O O O B I I O,O O O O O O O O O B O
hit the books,to study very hard,The secret to getting Eric 's first place in the exam is that he hits the books earlier morning everyday for hours .,The secret to getting Eric 's first place in the exam is that he studies earlier morning everyday for hours .,O O O O O O O O O O O O O O B O I O O O O O O,O O O O O O O O O O O O O O B O O O O O O
stab in the back,to deceive or betray someone who trusted you,"I have done everything for her , but she left me because of that guy , she stabbed in my back .","I have done everything for her , but she left me because of that guy , she decieved me .",O O O O O O O O O O O O O O O O O B I I I O,O O O O O O O O O O O O O O O O O B O O
stab in the back,to deceive or betray someone who trusted you,I believed that she was my friend and I ca n't believe that she stabbed me in the back .,I believed that she was my friend and I ca n't believe that she betrayed me like that .,O O O O O O O O O O O O O O B O I I I O,O O O O O O O O O O O O O O B O I O O
stab in the back,to deceive or betray someone who trusted you,You need to watch out for the new kid and I heard that he will stab you in the back without a second thought .,You need to watch out for the new kid and I heard that he will betray you without a second thought .,O O O O O O O O O O O O O O O B O I O I O O O O O,O O O O O O O O O O O O O O O B O O O O O O
wag the dog,to divert attention from something that is bad,The prime minister keeps wagging the dog to keep people from actually finding out about the scam and its details .,The prime minister keeps changing topic to keep people from actually finding out about the scam and its details .,O O O O B O I O O O O O O O O O O O O O O,O O O O B I O O O O O O O O O O O O O O
wag the dog,to divert attention from something that is bad,She often wags the dog so that his mother does not find out about his father 's medical condition .,She often hides something so that his mother does not find out about his father 's medical condition .,O O B I I O O O O O O O O O O O O O O O,O O B I O O O O O O O O O O O O O O O
wag the dog,to divert attention from something that is bad,Although Suzy has just joined the team yesterday she has been wagging the dog since this morning and trying to tell people what to do .,Although Suzy has just joined the team yesterday she has been hiding something since this morning and trying to tell people what to do .,O O O O O O O O O O O B O I O O O O O O O O O O O O,O O O O O O O O O O O B I O O O O O O O O O O O O
just what the doctor ordered,to be exactly what someone needs or wants,A trip to the seaside would be just what the doctor ordered for the whole family and It will give us all a chance to relax .,A trip to the seaside would be the ideal thing for the whole family and It will give us all a chance to relax .,O O O O O O O B I O I I O O O O O O O O O O O O O O O,O O O O O O O O B I O O O O O O O O O O O O O O O
just what the doctor ordered,to be exactly what someone needs or wants,I feel so much better after that spa treatment and It was just what the doctor ordered .,I feel so much better after that spa treatment and It was exactly what was needed .,O O O O O O O O O O O O B O I I I O,O O O O O O O O O O O O B O O I O
just what the doctor ordered,to be exactly what someone needs or wants,A victory is just what the doctor ordered .,A victory is exactly what is wanted .,O O O B O I I I O,O O O B O O I O
shades of grey,a state of uncertainty where things are ambiguous,Tina 's story to the police on how she got mugged was different shades of grey as it was not consistent .,Tina 's story to the police on how she got mugged was always different and it was not consistent .,O O O O O O O O O O O O O B I I I O O O O O,O O O O O O O O O O O O B O I O O O O O
shades of grey,a state of uncertainty where things are ambiguous,I like when things are clearly spelt out instead of being left in a situation with various shades of grey .,I like when things are clearly spelt out instead of being left in a situation with various interpretations .,O O O O O O O O O O O O O O O O O B O I O,O O O O O O O O O O O O O O O O O B O
shades of grey,a state of uncertainty where things are ambiguous,Matthew was uncomfortable with the situation because it was clearly a case of different shades of grey .,Matthew was uncomfortable with the situation because it was clearly a case of different sides .,O O O O O O O O O O O O O O B O I O,O O O O O O O O O O O O O O B O
beef up,to build something stronger or more efficient,Can you tell me what to eat to beef up my body in the right way ?,Can you tell me what to eat to strengthen my body in the right way ?,O O O O O O O O B I O O O O O O O,O O O O O O O O B O O O O O O O
